37.68822388	-122.0671725	CD
37.68358744	-122.0843746	BC
37.68639171	-122.0820969	CD
37.73932909	-122.1449166	C
37.73564581	-122.1468341	CD
37.73132339	-122.1468897	D
37.73532409	-122.1569867	CD
37.73062477	-122.1555722	D
37.7361176	-122.1652254	CD
37.73063317	-122.1657545	D
37.7118162	-122.1820539	D
37.70977104	-122.1943863	DE
37.69570809	-122.1862489	E
37.71935413	-122.1688817	D
37.72271337	-122.1551942	D
37.72529202	-122.1375202	C
37.73074754	-122.1396796	CD
37.7270206	-122.1431304	D
37.72148444	-122.1212569	BC
37.71971876	-122.1313029	C
37.73225902	-122.1357135	CD
37.72649751	-122.1378721	D
37.71541507	-122.1330721	C
37.71271762	-122.1346055	CD
37.72006989	-122.1416619	D
37.7105257	-122.1356025	CD
37.71258475	-122.1453158	D
37.70350657	-122.1292378	CD
37.7012035	-122.1349682	D
37.70128092	-122.1465742	D
37.69866463	-122.1575475	D
37.69636729	-122.1710535	D
37.68352585	-122.1689744	E
37.68560339	-122.1550033	D
37.68062822	-122.1565826	E
37.68588538	-122.144333	D
37.68820316	-122.0982623	BC
37.68827653	-122.1013933	CD
37.68754701	-122.1188292	D
37.70540809	-122.1196908	BC
37.70851655	-122.1247118	C
37.70329569	-122.1231325	CD
37.69422894	-122.124217	D
37.70130118	-122.1127623	BC
37.69812432	-122.1140095	CD
37.69503776	-122.1051509	BC
37.69228209	-122.1085198	CD
37.69210233	-122.1162871	D
37.65034743	-121.9892969	BC
37.68536322	-122.0094289	C
37.63614595	-122.0530717	CD
37.59740079	-121.9211605	D
37.65520405	-122.0453978	BC
37.65059803	-122.0643287	CD
37.68570474	-122.0495917	BC
37.68876959	-122.0598404	CD
37.68145654	-122.0564375	BC
37.68049801	-122.0678416	CD
37.6767668	-122.0832795	BC
37.67355729	-122.0831405	CD
37.68371839	-122.0939184	BC
37.68000838	-122.0930882	CD
37.68010629	-122.1006687	CD
37.67801575	-122.1068377	D
37.6786159	-122.1158806	D
37.67940947	-122.129436	D
37.67433194	-122.1444305	D
37.66891078	-122.1537983	E
37.66914684	-122.137527	D
37.67188147	-122.1234105	D
37.66850377	-122.1121542	D
37.66656984	-122.0887244	CD
37.66603141	-122.0944629	D
37.67187154	-122.0614435	BC
37.67059576	-122.0733292	CD
37.66666182	-122.0405069	BC
37.65902284	-122.0654302	BC
37.65807588	-122.0730552	CD
37.65673197	-122.0788815	CD
37.6521451	-122.0844246	CD
37.64912624	-122.0903408	D
37.66205754	-122.1004894	D
37.65489084	-122.0889737	CD
37.65359518	-122.094659	D
37.66035373	-122.1097081	D
37.64714801	-122.1015628	D
37.63866918	-122.1187608	D
37.60298304	-122.1234354	E
37.64315544	-122.1116237	D
37.63620235	-122.092995	D
37.64357235	-122.0857787	CD
37.64205244	-122.0894504	D
37.64398587	-122.0793464	CD
37.63836113	-122.079696	CD
37.63417135	-122.0809288	D
37.63745721	-122.071408	CD
37.63325899	-122.0714997	D
37.64309306	-122.0686848	CD
37.64290676	-122.0548543	BC
37.64269721	-122.0612509	CD
37.61896076	-122.0266595	BC
37.62445744	-122.0376886	CD
37.61422823	-122.0280718	D
37.61842574	-122.0396521	CD
37.6168127	-122.0334878	D
37.62628586	-122.0765205	D
37.61552235	-122.048713	CD
37.61937687	-122.0622889	D
37.62823063	-122.0885454	D
37.61839196	-122.0825358	D
37.61728405	-121.9790549	BC
37.60704986	-121.9986751	C
37.59889246	-122.009972	D
37.60035417	-122.0226157	CD
37.60382267	-122.0174744	D
37.45371601	-122.1478102	D
37.44393745	-122.1553112	CD
37.44928926	-122.1631056	D
